Gold Collected Blue,Gold Spent Blue,Units Built Blue,Units Lost Blue,Buildings Standing Blue,Building Health Blue,Damage Dealt Blue,Units in Enemy Territory Blue,Gold Collected Red,Gold Spent Red,Units Built Red,Units Lost Red,Buildings Standing Red,Building Health Red,Damage Dealt Red,Units in Enemy Territory Red
100,50,3,0,4,0,0,3,100,0,0,0,4,0,0,0
100,50,3,0,4,0,20,3,100,0,0,0,4,0,0,0
100,50,3,0,4,0,50,3,100,0,0,0,4,0,0,0
250,200,9,0,4,0,80,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,190,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,310,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,430,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,550,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,670,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,790,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,910,9,250,200,3,0,4,0,0,3
250,200,9,0,4,0,1030,9,250,200,3,0,4,0,0,3
330,250,12,0,4,0,1150,12,330,200,3,0,4,0,0,3
330,300,15,0,4,0,1290,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,1460,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,1640,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,1820,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,2000,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,2180,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,2360,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,2540,15,330,200,3,0,4,0,0,3
330,300,15,0,4,0,2720,15,330,200,3,0,4,0,0,3
