Gold Collected Blue,Gold Spent Blue,Units Built Blue,Units Lost Blue,Buildings Standing Blue,Building Health Blue,Damage Dealt Blue,Units in Enemy Territory Blue,Gold Collected Red,Gold Spent Red,Units Built Red,Units Lost Red,Buildings Standing Red,Building Health Red,Damage Dealt Red,Units in Enemy Territory Red
100,50,4,0,4,0,0,0,100,0,0,0,4,0,0,0
100,50,4,0,4,0,0,0,100,0,0,0,4,0,0,0
100,50,4,0,4,0,0,0,100,0,0,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
250,200,12,0,4,0,0,0,250,200,4,0,4,0,0,0
330,250,16,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
330,300,20,0,4,0,0,0,330,200,4,0,4,0,0,0
580,450,28,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
580,550,32,0,4,0,0,0,580,400,8,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
680,550,32,0,4,0,0,0,680,600,12,0,4,0,0,0
970,750,36,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
970,950,40,0,4,0,0,0,970,800,16,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
1150,950,40,0,4,0,0,0,1150,1000,20,0,4,0,0,0
