Gold Collected Blue,Gold Spent Blue,Units Built Blue,Units Lost Blue,Buildings Standing Blue,Building Health Blue,Damage Dealt Blue,Units in Enemy Territory Blue,Gold Collected Red,Gold Spent Red,Units Built Red,Units Lost Red,Buildings Standing Red,Building Health Red,Damage Dealt Red,Units in Enemy Territory Red
100,50,3,0,4,0,0,0,100,0,0,0,4,0,0,0
100,50,3,0,4,0,0,0,100,0,0,0,4,0,0,0
100,50,3,0,4,0,0,0,100,0,0,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
250,200,9,0,4,0,0,0,250,200,3,0,4,0,0,0
330,250,12,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
330,300,15,0,4,0,0,0,330,200,3,0,4,0,0,0
580,450,21,0,4,0,0,0,580,400,6,0,4,0,0,0
580,500,24,0,4,0,0,0,580,400,6,0,4,0,0,0
580,550,27,0,4,0,0,0,580,400,6,0,4,0,0,0
580,550,27,0,4,0,0,0,580,400,6,0,4,0,0,0
580,550,27,0,4,0,0,0,580,400,6,0,4,0,0,0
580,550,27,0,4,0,0,0,580,400,6,0,4,0,0,0
580,550,27,0,4,0,0,0,580,400,6,0,4,0,0,0
580,550,27,0,4,0,0,0,580,400,6,0,4,0,0,0
580,550,27,0,4,0,0,0,580,400,6,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
680,650,30,0,4,0,0,0,680,600,9,0,4,0,0,0
970,950,36,0,4,0,0,0,970,800,12,0,4,0,0,0
970,950,36,0,4,0,0,0,970,800,12,0,4,0,0,0
