Gold Collected Blue,Gold Spent Blue,Units Built Blue,Units Lost Blue,Buildings Standing Blue,Building Health Blue,Damage Dealt Blue,Units in Enemy Territory Blue,Gold Collected Red,Gold Spent Red,Units Built Red,Units Lost Red,Buildings Standing Red,Building Health Red,Damage Dealt Red,Units in Enemy Territory Red
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
87,50,4,0,4,12000,0,0,87,50,4,0,4,12000,0,0
