Gold Collected Blue,Gold Spent Blue,Units Built Blue,Units Lost Blue,Buildings Standing Blue,Building Health Blue,Damage Dealt Blue,Units in Enemy Territory Blue,Gold Collected Red,Gold Spent Red,Units Built Red,Units Lost Red,Buildings Standing Red,Building Health Red,Damage Dealt Red,Units in Enemy Territory Red
100,50,3,-1,4,0,0,4,100,0,0,-1,4,0,0,0
100,50,3,-1,4,0,0,4,100,0,0,-1,4,0,0,0
100,50,3,-1,4,0,0,4,100,0,0,-1,4,0,0,0
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
250,200,9,-1,4,0,0,10,250,200,3,-1,4,0,0,3
330,250,12,-1,4,0,0,13,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
330,300,15,-1,4,0,0,16,330,200,3,-1,4,0,0,3
580,450,21,-1,4,0,0,22,580,400,6,-1,4,0,0,6
580,500,24,-1,4,0,0,25,580,400,6,-1,4,0,0,6
580,550,27,-1,4,0,0,28,580,400,6,-1,4,0,0,6
580,550,27,-1,4,0,0,28,580,400,6,-1,4,0,0,6
580,550,27,-1,4,0,0,28,580,400,6,-1,4,0,0,6
580,550,27,-1,4,0,0,28,580,400,6,-1,4,0,0,6
580,550,27,-1,4,0,0,28,580,400,6,-1,4,0,0,6
580,550,27,-1,4,0,0,28,580,400,6,-1,4,0,0,6
580,550,27,-1,4,0,0,28,580,400,6,-1,4,0,0,6
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,31,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
680,650,30,-1,4,0,0,30,680,600,9,-1,4,0,0,9
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
970,950,36,-1,4,0,0,36,970,800,12,-1,4,0,0,12
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1150,950,36,-1,4,0,0,36,1150,1000,15,-1,4,0,0,15
1390,1150,39,-1,4,0,0,39,1390,1200,18,-1,4,0,0,18
1390,1150,39,-1,4,0,0,39,1390,1200,18,-1,4,0,0,18
1390,1150,39,-1,4,0,0,39,1390,1200,18,-1,4,0,0,18
1390,1150,39,-1,4,0,0,39,1390,1200,18,-1,4,0,0,18
1390,1150,39,-1,4,0,0,39,1390,1200,18,-1,4,0,0,18
1390,1150,39,-1,4,0,0,39,1390,1200,18,-1,4,0,0,18
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1560,1150,39,-1,4,0,0,39,1560,1400,21,-1,4,0,0,21
1660,1150,39,-1,4,0,0,39,1660,1400,21,-1,4,0,0,21
1660,1150,39,-1,4,0,0,39,1660,1400,21,-1,4,0,0,21
1660,1150,39,-1,4,0,0,39,1660,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1810,1150,39,-1,4,0,0,39,1810,1400,21,-1,4,0,0,21
1890,1150,39,-1,4,0,0,39,1890,1400,21,-1,4,0,0,21
